"id_identificador";"latitud";"longitud";"descripcion";"direccion";"fechaAlta";"Zona";"Barrio";"codigo_unico";"Potencia";"Marca";"Telegestión";"Fabricante";"Modelo";"Tecnología";"Fotocélula";"Status"
1222465;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;BOGADO CNEL 2816;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222466;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;BOGADO CNEL 2816;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222467;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;BOGADO CNEL 2821;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222468;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;BOGADO CNEL 2821;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222469;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;BOGADO CNEL 2891;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222470;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;BOGADO CNEL 2891;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222471;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;BOSCH J. J. 721;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222472;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;BOSCH J. J. 721;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222473;-34.52582825097683;-58.47550392150879;LASER 2    Soporte: REFLECTOR   ;BOSCH J. J. 799;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"0.01";--;No;--;LASER 2;LED;No;
1222474;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;BOSCH J. J. 926;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222475;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;BOSCH J. J. 926;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1222476;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;BOSCH J. J. 972;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222477;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;BOSCH J. J. 972;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222478;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL T 9/2 M ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222479;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL T 9/2 M ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222480;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL T 9/2 M ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222481;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL T 9/2 M ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222482;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL T 9/2 M ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222483;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222484;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222485;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222486;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222487;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222488;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222489;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222490;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 9/2 M   ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222491;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: PARED;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222492;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 11/2 M  ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222493;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 11/2 M  ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222494;-34.52582825097683;-58.47550392150879;MERIZA 55  Soporte: COL 4 M;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"40";--;No;--;MERIZA 55 40;LED;No;
1222495;-34.52582825097683;-58.47550392150879;MERIZA 55  Soporte: COL 4 M;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"40";--;No;--;MERIZA 55 40;LED;No;
1222496;-34.52582825097683;-58.47550392150879;MERIZA 55  Soporte: COL 4 M;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"40";--;No;--;MERIZA 55 40;LED;No;
1222497;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 11/2 M  ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222498;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 11/2 M  ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222499;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 11/2 M  ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222500;-34.52582825097683;-58.47550392150879;PHILCO 240 Soporte: COL 11/2 M  ;CAMPO NRO. 4 ;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"240";PHILCO;No;PHILCO;PHILCO 240;LED;No;
1222501;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 111;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222502;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 111;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222503;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 144;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222504;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 144;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222505;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 170;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222506;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 170;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222507;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 180;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222508;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 180;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222509;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 211;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222510;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 211;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222511;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 225;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222512;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 225;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222513;-34.52582825097683;-58.47550392150879;FAROLA BAEL C-32  Soporte: COL 3,5 M   ;CAMPOS GASPAR 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";--;No;--;FAROLA BAEL C-32;LED;No;
1222514;-34.52582825097683;-58.47550392150879;FAROLA BAEL C-32  Soporte: COL 3,5 M   ;CAMPOS GASPAR 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";--;No;--;FAROLA BAEL C-32;LED;No;
1222515;-34.52582825097683;-58.47550392150879;FAROLA BAEL C-32  Soporte: COL 3,5 M   ;CAMPOS GASPAR 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";--;No;--;FAROLA BAEL C-32;LED;No;
1222516;-34.52582825097683;-58.47550392150879;FAROLA BAEL C-32  Soporte: COL 3,5 M   ;CAMPOS GASPAR 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";--;No;--;FAROLA BAEL C-32;LED;No;
1222517;-34.52582825097683;-58.47550392150879;REFLECTOR LED 120 Soporte: REFLECTOR   ;CAMPOS GASPAR 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";--;No;--;REFLECTOR LED 120;LED;No;
1222518;-34.52582825097683;-58.47550392150879;REFLECTOR LED 120 Soporte: REFLECTOR   ;CAMPOS GASPAR 250;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";--;No;--;REFLECTOR LED 120;LED;No;
1222519;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 279;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222520;-34.52582825097683;-58.47550392150879;LUMINARIA VIAL 105W QIPOWER  Soporte: COL 9/2 M   ;CAMPOS GASPAR 279;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"105";QUISUR;No;QUISUR;QIPOWER;LED;Si;
1222521;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 315;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222522;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 315;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222523;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 335;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222524;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 335;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222525;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 368;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222526;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 368;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222527;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 390;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222528;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 390;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222529;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 412;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222530;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 412;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222531;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 468;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222532;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 468;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222533;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 496;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222534;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;CAMPOS GASPAR 496;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1222535;-34.52582825097683;-58.47550392150879;FAROLA WAY 45 FACETADA Soporte: BRAZO/N;CAMPOS GASPAR 510;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"45";LUMENAC;No;LUMENAC;FAROLA WAY;LED;No;
1222536;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 510;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222537;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 546;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222538;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 546;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222539;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 596;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222540;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;CAMPOS GASPAR 596;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1222541;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 604;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222542;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 604;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222543;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 654;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222544;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 654;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222545;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 694;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222546;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 694;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222547;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 710;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222548;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 710;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222549;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 748;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222550;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 748;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222551;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 780;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222552;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 780;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222553;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 801;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222554;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 801;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222555;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 835;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222556;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 835;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222557;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 865;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222558;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 865;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222559;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 889;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222560;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 889;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222561;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 910;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222562;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 910;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222563;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 950;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222564;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 950;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222565;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 980;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222566;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;CAMPOS GASPAR 980;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1222567;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 1019;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222568;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 1019;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222569;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 1047;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222570;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 1047;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222571;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 1065;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222572;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;CAMPOS GASPAR 1065;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1222573;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 1095;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222574;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 1095;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222575;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 1111;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1222576;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;CAMPOS GASPAR 1111;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1222577;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;CAMPOS GASPAR 1185;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
